Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
P0AFI2	P22523	PARC	MUKB					15690043:0096:HT|20921377:0007:LC|24097060:0096:LC|15690043:0676:HT|20921377:0065:LC|20696938:0006:LC|24097060:0114:LC|20696938:0007:LC
P0AFI2	P25742	PARC	RFAQ					15690043:0096:HT|15690043:0676:HT
P0AFI2	P28043	PARC	SSB					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFI2	P32674	PARC	PFLD					16606699:0096:HT
P0AFI2	P39407	PARC	YJJU					19402753:0676:HT
P0AFI2	P60422	PARC	RPLB					16606699:0096:HT|19402753:0676:HT
P0AFI2	P61175	PARC	RPLV					15690043:0096:HT|15690043:0676:HT
P0AFI7	P25888	PDXH	RHLE					16606699:0096:HT
P0AFI7	P28904	PDXH	TREC					16606699:0096:HT
P0AFI7	P64574	PDXH	YGHW					16606699:0096:HT
P0AFI7	P75970	PDXH	XISE					16606699:0096:HT
P0AFI7	P76440	PDXH	PRET					19402753:0676:HT
P0AFI7	P76556	PDXH	EUTP					16606699:0096:HT
P0AFI7	P77781	PDXH	MENI					19402753:0676:HT
P0AFI9	P75829	PERM	YBJX					16606699:0096:HT
P0AFJ1	P21645	YJDM	LPXD					16606699:0096:HT
P0AFJ1	P24218	YJDM	INTD					16606699:0096:HT
P0AFJ5	P0AFW0	PHOB	RFAH					16606699:0096:HT
P0AFJ5	P0AG76	PHOB	SBCD					16606699:0096:HT
P0AFJ5	P0C018	PHOB	RPLR					16606699:0096:HT
P0AFJ5	P18843	PHOB	NADE					16606699:0096:HT
P0AFJ5	P26612	PHOB	AMYA					16606699:0096:HT
P0AFJ5	P29744	PHOB	FLGL					16606699:0096:HT
P0AFJ5	P31545	PHOB	EFEB					16606699:0096:HT
P0AFJ5	P32162	PHOB	YIIS					16606699:0096:HT
P0AFJ5	P39315	PHOB	QORB					16606699:0096:HT
P0AFJ5	P41039	PHOB	YBII					16606699:0096:HT
P0AFJ5	P60624	PHOB	RPLX					16606699:0096:HT
P0AFJ5	P63284	PHOB	CLPB					16606699:0096:HT
P0AFK0	P39343	PMBA	IDNR					16606699:0096:HT
P0AFK0	P39389	PMBA	YJIR					16606699:0096:HT
P0AFK0	P77334	PMBA	PDER					19402753:0676:HT
P0AFK9	P75970	POTD	XISE					16606699:0096:HT
P0AFK9	P76073	POTD	YNAE					16606699:0096:HT
P0AFK9	P76154	POTD	YDFK					16606699:0096:HT
P0AFL3	P27434	PPIA	RODZ					19402753:0676:HT
P0AFL6	P18843	PPX	NADE					16606699:0096:HT
P0AFL6	P23830	PPX	PSSA					16606699:0096:HT
P0AFL6	P25748	PPX	GALS					16606699:0096:HT
P0AFL6	P28630	PPX	HOLA					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFL9	P77489	PQIA	PAOC					16606699:0096:HT
P0AFM6	P0AFN2	PSPA	PSPC					20595257:0014:LC|12562786:0004:LC|20595257:0096:LC
P0AFM6	P24251	PSPA	CRL					16606699:0096:HT
P0AFM6	P37344	PSPA	PSPF					26235546:0028:LC|26235546:0071:LC|26235546:0007:LC|19804784:0071:LC|19804784:0096:LC
P0AFN2	P39371	PSPC	NANM					19402753:0676:HT
P0AFP2	P0AFP2	ATL	ATL					15690043:0007:HT|15690043:0676:HT
P0AFP2	P55135	ATL	RLMD					19402753:0676:HT|15690043:0676:HT
P0AFP2	P60723	ATL	RPLD					16606699:0096:HT
P0AFP2	P77376	ATL	YDGJ					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFP2	P77804	ATL	YDGA					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFP2	Q3ZU56	ATL	YGCA		FQ915_20140|LH0076			15690043:0096:HT
P0AFP4	P13035	YBBO	GLPD					16606699:0096:HT
P0AFP4	P16687	YBBO	PHNI					19402753:0676:HT
P0AFP4	P16918	YBBO	RHSC					16606699:0096:HT
P0AFP4	P39321	YBBO	TAMB					16606699:0096:HT
P0AFP4	P67624	YBBO	YHEU					16606699:0096:HT
P0AFP4	P77671	YBBO	ALLB					16606699:0096:HT
P0AFP4	P77779	YBBO	YBFO					16606699:0096:HT
P0AFP6	P0C054	YBGI	IBPA					19402753:0676:HT
P0AFP6	P10121	YBGI	FTSY					19402753:0676:HT
P0AFP6	P22524	YBGI	MUKE					19402753:0676:HT
P0AFP6	P28629	YBGI	ADIA					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFP6	P30177	YBGI	YBIB					19402753:0676:HT
P0AFP6	P33360	YBGI	YEHX					19402753:0676:HT
P0AFP6	P68187	YBGI	MALK					19402753:0676:HT
P0AFP6	P75746	YBGI	PXPA					19402753:0676:HT
P0AFP6	P75995	YBGI	PDEG					19402753:0676:HT
P0AFP6	P76272	YBGI	YEBT					19402753:0676:HT
P0AFP6	P77316	YBGI	YBDR					19402753:0676:HT
P0AFP6	Q46942	YBGI	YQEI					16606699:0096:HT
P0AFP9	P15254	YBHR	PURL					19402753:0676:HT
P0AFQ2	P63746	YBHS	EUTS					16606699:0096:HT
P0AFQ2	P77499	YBHS	SUFC					16606699:0096:HT
P0AFQ2	P77564	YBHS	YDHW					16606699:0096:HT
P0AFQ5	P18843	RUTC	NADE					16606699:0096:HT
P0AFQ5	P31678	RUTC	OTSB					16606699:0096:HT
P0AFQ5	P32162	RUTC	YIIS					16606699:0096:HT
P0AFQ5	P76515	RUTC	YFDS					16606699:0096:HT
P0AFQ7	P0AFQ7	YCFH	YCFH					15690043:0676:HT
P0AFQ7	P0CE47	YCFH	TUFA					15690043:0096:HT
P0AFQ7	P0CE48	YCFH	TUFB					15690043:0676:HT
P0AFQ7	P15877	YCFH	GCD					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFQ7	P18843	YCFH	NADE					16606699:0096:HT
P0AFQ7	P28722	YCFH	YHCA					16606699:0096:HT
P0AFQ7	P75869	YCFH	SXY					16606699:0096:HT
P0AFR2	P32718	DAUA	ALSK					19402753:0676:HT
P0AFR4	P0AFR4	YCIO	YCIO					15690043:0007:HT|15690043:0676:HT
P0AFS3	P45472	FOLM	YHBQ					16606699:0096:HT
P0AFS3	P76223	FOLM	YNJB					19402753:0676:HT
P0AFS3	P76502	FOLM	SIXA					19402753:0676:HT
P0AFS3	Q47270	FOLM	NINE					16606699:0096:HT
P0AFU4	P0AFU4	GLRR	GLRR					15690043:0007:HT|15690043:0676:HT
P0AFU4	P18843	GLRR	NADE					16606699:0096:HT
P0AFU4	P60723	GLRR	RPLD					16606699:0096:HT
P0AFU8	P25539	RIBC	RIBD					19402753:0676:HT
P0AFU8	P31119	RIBC	AAS					16606699:0096:HT
P0AFU8	P33353	RIBC	YEHQ					19402753:0676:HT
P0AFU8	P67910	RIBC	HLDD					19402753:0676:HT
P0AFU8	P76558	RIBC	MAEB					16606699:0096:HT
P0AFU8	P80668	RIBC	FEAB					19402753:0676:HT
P0AFV4	P0AG44	MEPS	RPLQ					16606699:0096:HT
P0AFV4	P18843	MEPS	NADE					16606699:0096:HT
P0AFV4	P42914	MEPS	YRAI					16606699:0096:HT
P0AFV4	P60422	MEPS	RPLB					16606699:0096:HT
P0AFV4	P76073	MEPS	YNAE					16606699:0096:HT
P0AFW0	P18843	RFAH	NADE					16606699:0096:HT
P0AFW0	P42909	RFAH	AGAB					16606699:0096:HT
P0AFW2	P0CE47	RMF	TUFA					19402753:0676:HT
P0AFW2	P0CE48	RMF	TUFB					19402753:0676:HT
P0AFW2	P63284	RMF	CLPB					19402753:0676:HT
P0AFW4	P0AG24	RNK	SPOT					16606699:0096:HT
P0AFW4	P0AG44	RNK	RPLQ					16606699:0096:HT
P0AFW4	P0AG59	RNK	RPSN					16606699:0096:HT
P0AFW4	P0CF50	RNK	P0CF50					16606699:0096:HT
P0AFW4	P0CF93	RNK	INSL3					16606699:0096:HT
P0AFW4	P10443	RNK	DNAE					16606699:0096:HT
P0AFW4	P15038	RNK	HELD					16606699:0096:HT
P0AFW4	P18843	RNK	NADE					16606699:0096:HT
P0AFW4	P21645	RNK	LPXD					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFW4	P39177	RNK	USPG					16606699:0096:HT
P0AFW4	P60422	RNK	RPLB					16606699:0096:HT
P0AFW8	P0AG30	ROF	RHO					16606699:0096:HT|21673658:0096:LC
P0AFW8	P16916	ROF	RHSA					16606699:0096:HT
P0AFW8	P16918	ROF	RHSC					16606699:0096:HT
P0AFW8	P24218	ROF	INTD					16606699:0096:HT
P0AFW8	P24230	ROF	RECG					16606699:0096:HT
P0AFW8	P33346	ROF	YEHI					16606699:0096:HT
P0AFW8	P76165	ROF	YDFX					16606699:0096:HT
P0AFX0	P0AFX0	HPF	HPF					15690043:0007:HT|15690043:0676:HT
P0AFX0	P0AGK4	HPF	YHBY					16606699:0096:HT
P0AFX0	P42641	HPF	OBGE					16606699:0096:HT
P0AFX0	P42914	HPF	YRAI					16606699:0096:HT
P0AFX4	P31658	RSD	HCHA					16606699:0096:HT
P0AFX7	P0AFX9	RSEA	RSEB					17496148:0096:LC|19103591:0096:LC|11777003:0004:LC
P0AFX7	P23872	RSEA	AES					16606699:0096:HT
P0AFY2	P42624	SANA	YHAK					16606699:0096:HT
P0AFZ3	P0AFZ3	SSPB	SSPB					15690043:0676:HT
P0AFZ3	P0AG30	SSPB	RHO					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFZ3	P0AG55	SSPB	RPLF					16606699:0096:HT
P0AFZ3	P0CE47	SSPB	TUFA					15690043:0096:HT|15690043:0676:HT
P0AFZ3	P10443	SSPB	DNAE					15690043:0096:HT|15690043:0676:HT
P0AFZ3	P21517	SSPB	MALZ					16606699:0096:HT
P0AFZ3	P37127	SSPB	AEGA					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFZ3	P52645	SSPB	YDBH					16606699:0096:HT
P0AFZ3	P60723	SSPB	RPLD					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AFZ3	P62399	SSPB	RPLE					16606699:0096:HT
P0AFZ3	P63284	SSPB	CLPB					16606699:0096:HT
P0AFZ3	P76214	SSPB	VES					16606699:0096:HT
P0AFZ3	P77216	SSPB	YBDN					15690043:0096:HT|15690043:0676:HT
P0AFZ3	Q8VNN2	SSPB	LACZ					16606699:0096:HT
P0AFZ7	P17169	TRKH	GLMS					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG03	P60422	UBIX	RPLB					16606699:0096:HT
P0AG03	P61949	UBIX	FLDA					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG07	P0AG07	RPE	RPE					15690043:0007:HT|15690043:0676:HT
P0AG07	P16456	RPE	SELD					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG07	P31063	RPE	YEDD					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG07	P42911	RPE	AGAD					16606699:0096:HT
P0AG07	P52076	RPE	QSEB					16606699:0096:HT
P0AG07	P76069	RPE	YDAY					15690043:0096:HT|15690043:0676:HT
P0AG07	Q46839	RPE	GLCA					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG11	P0AG18	UMUD	PURE					16606699:0096:HT
P0AG11	P30176	UMUD	YBIA					16606699:0096:HT
P0AG11	Q47718	UMUD	INSO2					16606699:0096:HT
P0AG14	P21499	SOHB	RNR					19402753:0676:HT
P0AG14	P25397	SOHB	TEHB					19402753:0676:HT
P0AG14	P64483	SOHB	YEAK					16606699:0096:HT
P0AG14	P77658	SOHB	YNAA					16606699:0096:HT
P0AG18	P0C0V0	PURE	DEGP					16606699:0096:HT
P0AG18	P18843	PURE	NADE					16606699:0096:HT
P0AG18	P22256	PURE	GABT					16606699:0096:HT
P0AG18	P31678	PURE	OTSB					16606699:0096:HT
P0AG18	P62620	PURE	ISPG					16606699:0096:HT
P0AG18	Q79BD2	PURE	Q79BD2					16606699:0096:HT
P0AG20	P33345	RELA	YEHF		B2116/B2117|B4499			16606699:0096:HT
P0AG20	P36683	RELA	ACNB					16606699:0096:HT
P0AG20	P45565	RELA	AIS					16606699:0096:HT
P0AG20	P60422	RELA	RPLB					16606699:0096:HT
P0AG20	P60723	RELA	RPLD					16606699:0096:HT
P0AG20	P75869	RELA	SXY					16606699:0096:HT
P0AG20	P77279	RELA	FETA					16606699:0096:HT
P0AG24	P0AG24	SPOT	SPOT					15690043:0676:HT
P0AG24	P0AG30	SPOT	RHO					19402753:0676:HT
P0AG24	P0AG44	SPOT	RPLQ					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P0AG48	SPOT	RPLU					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P0AG59	SPOT	RPSN					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P0AG67	SPOT	RPSA					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P0AGJ2	SPOT	TRMH					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P0C018	SPOT	RPLR					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P0CE47	SPOT	TUFA					15690043:0096:HT|15690043:0676:HT
P0AG24	P0DP90	SPOT	ILVG					15690043:0676:HT
P0AG24	P21507	SPOT	SRMB					15690043:0096:HT|15690043:0676:HT
P0AG24	P22523	SPOT	MUKB					15690043:0096:HT|15690043:0676:HT
P0AG24	P23830	SPOT	PSSA					19402753:0676:HT
P0AG24	P36979	SPOT	RLMN					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P37765	SPOT	RLUB					15690043:0096:HT|15690043:0676:HT
P0AG24	P43329	SPOT	HRPA					15690043:0096:HT|15690043:0676:HT
P0AG24	P60422	SPOT	RPLB					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P60438	SPOT	RPLC					15690043:0096:HT|15690043:0676:HT
P0AG24	P60624	SPOT	RPLX					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG24	P60723	SPOT	RPLD					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG24	P61175	SPOT	RPLV					15690043:0096:HT|15690043:0676:HT
P0AG24	P61949	SPOT	FLDA					16606699:0096:HT
P0AG24	P64476	SPOT	YDIH					15690043:0096:HT|15690043:0676:HT
P0AG24	P64478	SPOT	YDIH					15690043:0676:HT
P0AG24	P75864	SPOT	RLML					19402753:0676:HT
P0AG24	P77756	SPOT	QUEC					16606699:0096:HT
P0AG24	Q9S4W2	SPOT	YUBM					15690043:0096:HT
P0AG27	P33225	YIBN	TORA					16606699:0096:HT
P0AG27	P40719	YIBN	QSEC					16606699:0096:HT
P0AG30	P0AGK4	RHO	YHBY					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG30	P0C0K3	RHO	SRKA					16606699:0096:HT
P0AG30	P0CE47	RHO	TUFA					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG30	P0CE48	RHO	TUFB					19402753:0676:HT|15690043:0676:HT
P0AG30	P10408	RHO	SECA					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG30	P14081	RHO	SELB					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG30	P21645	RHO	LPXD					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG30	P22939	RHO	ISPA					19402753:0676:HT
P0AG30	P25516	RHO	ACNA					19402753:0676:HT
P0AG30	P25534	RHO	UBIH					16606699:0096:HT
P0AG30	P27550	RHO	ACS					16606699:0096:HT
P0AG30	P31062	RHO	NOHD					16606699:0096:HT
P0AG30	P31678	RHO	OTSB					16606699:0096:HT
P0AG30	P33941	RHO	YOJI					16606699:0096:HT
P0AG30	P36659	RHO	CBPA					15690043:0096:HT|15690043:0676:HT
P0AG30	P37388	RHO	XYLG					16606699:0096:HT
P0AG30	P38051	RHO	MENF					15690043:0096:HT|15690043:0676:HT
P0AG30	P39177	RHO	USPG					16606699:0096:HT
P0AG30	P39180	RHO	FLU					19402753:0676:HT
P0AG30	P42184	RHO	PRSA					15690043:0096:HT|15690043:0676:HT
P0AG30	P60438	RHO	RPLC					15690043:0096:HT|15690043:0676:HT
P0AG30	P60723	RHO	RPLD					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG30	P61320	RHO	LOLB					19402753:0676:HT
P0AG30	P62620	RHO	ISPG					15690043:0096:HT|15690043:0676:HT
P0AG30	P69913	RHO	CSRA					19402753:0676:HT
P0AG30	P69931	RHO	HDA		F248C			15690043:0096:HT|15690043:0676:HT
P0AG30	P76104	RHO	RLHA					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG30	P76464	RHO	YFAS		B2227/B2228			16606699:0096:HT
P0AG30	P77488	RHO	DXS					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG30	P77609	RHO	FLXA					16606699:0096:HT
P0AG40	P0AG40	RIBF	RIBF					15690043:0676:HT
P0AG40	P13035	RIBF	GLPD					16606699:0096:HT
P0AG40	P16690	RIBF	PHNN					16606699:0096:HT
P0AG40	P18843	RIBF	NADE					16606699:0096:HT
P0AG40	P24177	RIBF	ACRD					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG40	P60723	RIBF	RPLD					16606699:0096:HT
P0AG44	P0AG48	RPLQ	RPLU					16606699:0096:HT
P0AG44	P0AG67	RPLQ	RPSA					16606699:0096:HT
P0AG44	P0AGB6	RPLQ	RPOE					16606699:0096:HT
P0AG44	P0AGJ5	RPLQ	YFIF					16606699:0096:HT|19402753:0676:HT
P0AG44	P0AGK4	RPLQ	YHBY					16606699:0096:HT
P0AG44	P0AGL7	RPLQ	RSME					16606699:0096:HT
P0AG44	P0C0L9	RPLQ	ISCX					16606699:0096:HT
P0AG44	P0DP90	RPLQ	ILVG					15690043:0676:HT
P0AG44	P13024	RPLQ	FDHE					16606699:0096:HT
P0AG44	P14081	RPLQ	SELB					16606699:0096:HT
P0AG44	P17443	RPLQ	MURG					16606699:0096:HT
P0AG44	P17802	RPLQ	MUTY					16606699:0096:HT
P0AG44	P17888	RPLQ	PRIA					16606699:0096:HT
P0AG44	P21170	RPLQ	SPEA					16606699:0096:HT
P0AG44	P22523	RPLQ	MUKB					16606699:0096:HT
P0AG44	P23830	RPLQ	PSSA					16606699:0096:HT
P0AG44	P23882	RPLQ	FMT					16606699:0096:HT
P0AG44	P24218	RPLQ	INTD					16606699:0096:HT
P0AG44	P24230	RPLQ	RECG					16606699:0096:HT
P0AG44	P25738	RPLQ	MSYB					16606699:0096:HT
P0AG44	P27238	RPLQ	YFED					16606699:0096:HT
P0AG44	P27241	RPLQ	RFAZ					16606699:0096:HT
P0AG44	P27431	RPLQ	ROXA					16606699:0096:HT
P0AG44	P27896	RPLQ	NARQ					16606699:0096:HT
P0AG44	P29131	RPLQ	FTSN					16606699:0096:HT
P0AG44	P30128	RPLQ	GREB					16606699:0096:HT
P0AG44	P30147	RPLQ	HYI					16606699:0096:HT
P0AG44	P31469	RPLQ	CBRC					16606699:0096:HT
P0AG44	P32680	RPLQ	YJAG					16606699:0096:HT
P0AG44	P32684	RPLQ	RLUF					16606699:0096:HT
P0AG44	P36879	RPLQ	YADG					19402753:0676:HT
P0AG44	P36929	RPLQ	RSMB					16606699:0096:HT
P0AG44	P36979	RPLQ	RLMN					16606699:0096:HT|19402753:0676:HT
P0AG44	P37146	RPLQ	NRDF					16606699:0096:HT
P0AG44	P37326	RPLQ	INTS					16606699:0096:HT
P0AG44	P37590	RPLQ	PMRD					16606699:0096:HT
P0AG44	P37631	RPLQ	YHIN					16606699:0096:HT
P0AG44	P37692	RPLQ	RFAF					16606699:0096:HT
P0AG44	P37750	RPLQ	WBBJ					19402753:0676:HT
P0AG44	P37765	RPLQ	RLUB					19402753:0676:HT
P0AG44	P39351	RPLQ	YJGZ					16606699:0096:HT
P0AG44	P39360	RPLQ	YJHI					16606699:0096:HT
P0AG44	P40191	RPLQ	PDXK					16606699:0096:HT
P0AG44	P42641	RPLQ	OBGE					16606699:0096:HT
P0AG44	P43341	RPLQ	LPXH					16606699:0096:HT
P0AG44	P52097	RPLQ	TILS					16606699:0096:HT
P0AG44	P60340	RPLQ	TRUB					16606699:0096:HT
P0AG44	P60422	RPLQ	RPLB					16606699:0096:HT
P0AG44	P60438	RPLQ	RPLC					16606699:0096:HT
P0AG44	P60723	RPLQ	RPLD					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG44	P63417	RPLQ	YHBS					16606699:0096:HT
P0AG44	P64574	RPLQ	YGHW					16606699:0096:HT
P0AG44	P69222	RPLQ	INFA					16606699:0096:HT
P0AG44	P69913	RPLQ	CSRA					19402753:0676:HT
P0AG44	P71242	RPLQ	WCAK					16606699:0096:HT
P0AG44	P75691	RPLQ	YAHK					16606699:0096:HT
P0AG44	P75829	RPLQ	YBJX					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG44	P75864	RPLQ	RLML					16606699:0096:HT
P0AG44	P75915	RPLQ	YCDY					16606699:0096:HT
P0AG44	P75960	RPLQ	COBB					16606699:0096:HT
P0AG44	P75992	RPLQ	YMGA					16606699:0096:HT
P0AG44	P76148	RPLQ	YNEG					19402753:0676:HT
P0AG44	P76213	RPLQ	CHO					16606699:0096:HT
P0AG44	P76346	RPLQ	MTFA					16606699:0096:HT
P0AG44	P76418	RPLQ	YEGU					16606699:0096:HT
P0AG44	P76594	RPLQ	PATZ					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG44	P76632	RPLQ	CASB					16606699:0096:HT
P0AG44	P77215	RPLQ	RHMD					16606699:0096:HT
P0AG44	P77295	RPLQ	YGAV					16606699:0096:HT
P0AG44	P77319	RPLQ	HSCC					16606699:0096:HT
P0AG44	P77634	RPLQ	YBCM					16606699:0096:HT
P0AG44	Q46927	RPLQ	TCDA					16606699:0096:HT
P0AG48	P0AGJ5	RPLU	YFIF					19402753:0676:HT
P0AG48	P0AGK4	RPLU	YHBY					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P0C018	RPLU	RPLR					16606699:0096:HT
P0AG48	P0DMC9	RPLU	RCSA					15690043:0096:HT|15690043:0676:HT
P0AG48	P0DP90	RPLU	ILVG					15690043:0676:HT
P0AG48	P10443	RPLU	DNAE					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P14081	RPLU	SELB					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P14294	RPLU	TOPB					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P15038	RPLU	HELD					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P15082	RPLU	SRLR					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P16528	RPLU	ICLR					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P19705	RPLU	HSDS					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P21499	RPLU	RNR					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P21513	RPLU	RNE					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P21645	RPLU	LPXD					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P23830	RPLU	PSSA					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P25539	RPLU	RIBD					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P28632	RPLU	HOLD					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P30745	RPLU	MOAA					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P33224	RPLU	AIDB					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P36879	RPLU	YADG					19402753:0676:HT
P0AG48	P36979	RPLU	RLMN					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P37750	RPLU	WBBJ					19402753:0676:HT
P0AG48	P37765	RPLU	RLUB					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P39407	RPLU	YJJU					19402753:0676:HT
P0AG48	P42184	RPLU	PRSA					15690043:0096:HT|15690043:0676:HT
P0AG48	P46853	RPLU	YHHX					19402753:0676:HT
P0AG48	P50465	RPLU	NEI					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P61316	RPLU	LOLA					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P61714	RPLU	RIBE					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P63228	RPLU	GMHB					19402753:0676:HT
P0AG48	P63284	RPLU	CLPB					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P64455	RPLU	YDCY					19402753:0676:HT
P0AG48	P68919	RPLU	RPLY					16606699:0096:HT
P0AG48	P69913	RPLU	CSRA					19402753:0676:HT
P0AG48	P75767	RPLU	YBHK					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG48	P75829	RPLU	YBJX					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG48	P75876	RPLU	RLMI					19402753:0676:HT
P0AG48	P75960	RPLU	COBB					16606699:0096:HT
P0AG48	P76086	RPLU	PAAX					15690043:0096:HT|15690043:0676:HT
P0AG48	P76116	RPLU	YNCE					19402753:0676:HT
P0AG48	P76316	RPLU	DCYD					19402753:0676:HT
P0AG48	P76503	RPLU	FADI					15690043:0096:HT|15690043:0676:HT
P0AG48	P76543	RPLU	YFFL					19402753:0676:HT
P0AG48	P76550	RPLU	YFFS					19402753:0676:HT
P0AG48	P76658	RPLU	HLDE					19402753:0676:HT
P0AG48	P77781	RPLU	MENI					19402753:0676:HT
P0AG48	P77791	RPLU	MAA					16606699:0096:HT
P0AG48	Q46906	RPLU	YGCP					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG55	P0AGJ5	RPLF	YFIF					15690043:0096:HT|15690043:0676:HT
P0AG55	P0AGJ6	RPLF	YFIF					15690043:0676:HT
P0AG55	P0AGK4	RPLF	YHBY					19402753:0676:HT
P0AG55	P0DP90	RPLF	ILVG					15690043:0676:HT
P0AG55	P13024	RPLF	FDHE					16606699:0096:HT
P0AG55	P21499	RPLF	RNR					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0AG55	P23484	RPLF	FECI					16606699:0096:HT
P0AG55	P23836	RPLF	PHOP					16606699:0096:HT
P0AG55	P23862	RPLF	PRIC					16606699:0096:HT
P0AG55	P24224	RPLF	ACPS					16606699:0096:HT
P0AG55	P30011	RPLF	NADC					19402753:0676:HT
P0AG55	P30748	RPLF	MOAD					16606699:0096:HT
P0AG55	P32162	RPLF	YIIS					16606699:0096:HT
P0AG55	P33025	RPLF	PSUG					16606699:0096:HT
P0AG55	P33363	RPLF	BGLX					16606699:0096:HT
P0AG55	P36659	RPLF	CBPA					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG55	P36979	RPLF	RLMN					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0AG55	P37128	RPLF	NUDK					16606699:0096:HT
P0AG55	P37751	RPLF	WBBK					19402753:0676:HT
P0AG55	P37765	RPLF	RLUB					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
